epoch,step,train_loss,train_accuracy,test_loss,test_accuracy,runtime_seconds
1467,5868,0.004734076093882322,1.0,0.8139302432537079,0.832,164.8412840840174
1468,5872,0.004736379720270634,1.0,0.8090428709983826,0.834,164.981585291971
1469,5876,0.004736294038593769,1.0,0.81318199634552,0.834,165.1197519589914
1470,5880,0.004920821636915207,1.0,0.8341520130634308,0.832,165.25554300000658
1471,5884,0.004752571694552898,1.0,0.8207367360591888,0.837,165.39109987497795
1472,5888,0.0046800351701676846,1.0,0.8191336691379547,0.839,165.5267197919893
1473,5892,0.004668976180255413,1.0,0.820253312587738,0.836,165.66073624999262
1474,5896,0.004689906723797321,1.0,0.8157792091369629,0.837,165.7960749589838
1475,5900,0.004645186010748148,1.0,0.8249396681785583,0.834,165.93412895896472
1476,5904,0.004644515924155712,1.0,0.8180888593196869,0.832,166.07117437501438
1477,5908,0.004622936248779297,1.0,0.8206815719604492,0.834,166.20604899997124
1478,5912,0.004620672669261694,1.0,0.8236141800880432,0.833,166.3432819590089
1479,5916,0.0046150656417012215,1.0,0.8263297975063324,0.831,166.47991870896658
1480,5920,0.004645093344151974,1.0,0.8193004131317139,0.832,166.6153035419993
1481,5924,0.004608099348843098,1.0,0.8177924752235413,0.831,166.7491329999757
1482,5928,0.004609714262187481,1.0,0.8255555331707001,0.832,166.88456525001675
1483,5932,0.004624003078788519,1.0,0.8254877328872681,0.832,167.02038195898058
1484,5936,0.004630786366760731,1.0,0.8153785467147827,0.834,167.15450766700087
1485,5940,0.004487388301640749,1.0,0.8192852139472961,0.834,167.2907957090065
1486,5944,0.004545915871858597,1.0,0.8132411539554596,0.833,167.42772529198555
1487,5948,0.004573179874569178,1.0,0.8292519152164459,0.836,167.5649029170163
1488,5952,0.004544366616755724,1.0,0.8161215782165527,0.832,167.70112108398462
1489,5956,0.004517826251685619,1.0,0.8251679837703705,0.832,167.83601525000995
1490,5960,0.004565217066556215,1.0,0.8315937221050262,0.829,167.97285887500038
1491,5964,0.004492585081607103,1.0,0.8249438405036926,0.834,168.10846537497127
1492,5968,0.004481668118387461,1.0,0.8323572874069214,0.829,168.24359920900315
1493,5972,0.004537968430668116,1.0,0.8253388702869415,0.832,168.37826858396875
1494,5976,0.004470795392990112,1.0,0.8300280272960663,0.83,168.51255204196787
1495,5980,0.00447439169511199,1.0,0.8296079933643341,0.834,168.64704916696064
1496,5984,0.004395412281155586,1.0,0.8293087184429169,0.835,168.78150345897302
1497,5988,0.004400589503347874,1.0,0.8293528258800507,0.836,168.91508104198147
1498,5992,0.004405608866363764,1.0,0.8267130255699158,0.834,169.05183666700032
1499,5996,0.004482596181333065,1.0,0.8227766454219818,0.832,169.18660124996677
1500,6000,0.004359561018645763,1.0,0.8266258835792542,0.833,169.32265216700034
1501,6004,0.004433369264006615,1.0,0.8267308175563812,0.837,169.45732924999902
1502,6008,0.004441613331437111,1.0,0.8261606693267822,0.831,169.59121466701617
1503,6012,0.004331742879003286,1.0,0.8202242851257324,0.836,169.7251464999863
1504,6016,0.004330862313508987,1.0,0.8231260180473328,0.836,169.8595343749621
1505,6020,0.004438674543052912,1.0,0.8183332085609436,0.833,169.99616204196354
1506,6024,0.004339713603258133,1.0,0.83409184217453,0.833,170.13055733399233
1507,6028,0.004316471051424742,1.0,0.8211016058921814,0.838,170.26497149997158
1508,6032,0.004322260618209839,1.0,0.8273612856864929,0.834,170.3991083750152
1509,6036,0.0043245223350822926,1.0,0.8254160583019257,0.837,170.53375587501796
1510,6040,0.004372130613774061,1.0,0.8214694857597351,0.835,170.6681201250176
1511,6044,0.004528071731328964,1.0,0.821652740240097,0.833,170.80298329197103
1512,6048,0.004287229850888252,1.0,0.8232543766498566,0.834,170.9394020839827
1513,6052,0.004475736524909735,1.0,0.83198681473732,0.835,171.07380912499502
1514,6056,0.004295141436159611,1.0,0.8365646302700043,0.826,171.20883012498962
1515,6060,0.004235867876559496,1.0,0.83122718334198,0.83,171.3432414169656
1516,6064,0.004234188236296177,1.0,0.8333210647106171,0.828,171.4790346249938
1517,6068,0.00422039395198226,1.0,0.8286052942276001,0.829,171.6162926669931
1518,6072,0.004260881803929806,1.0,0.826707273721695,0.831,171.7513792089885
1519,6076,0.004183237906545401,1.0,0.8330247104167938,0.828,171.88867737498367
1520,6080,0.0041608200408518314,1.0,0.826924055814743,0.835,172.02630799997132
1521,6084,0.00415449682623148,1.0,0.8299120366573334,0.833,172.1636275839992
1522,6088,0.004218338057398796,1.0,0.8262481987476349,0.832,172.30104812496575
1523,6092,0.004175247624516487,1.0,0.8315712213516235,0.831,172.43912950000959
1524,6096,0.00411962391808629,1.0,0.8306732177734375,0.833,172.57599779200973
1525,6100,0.004149069543927908,1.0,0.8268426954746246,0.833,172.71305158396717
1526,6104,0.004173272289335728,1.0,0.8320023119449615,0.834,172.84832216700306
1527,6108,0.004107867367565632,1.0,0.8364992737770081,0.835,172.98805741698015
1528,6112,0.004089901689440012,1.0,0.8311372399330139,0.836,173.12532275001286
1529,6116,0.00411430886015296,1.0,0.8277721405029297,0.834,173.30411483399803
1530,6120,0.004139086231589317,1.0,0.8225412368774414,0.837,173.44330358400475
1531,6124,0.004120308440178633,1.0,0.8353557884693146,0.831,173.57845104200533
1532,6128,0.00408580806106329,1.0,0.8296012878417969,0.835,173.7166040840093
1533,6132,0.004074957687407732,1.0,0.82799032330513,0.832,173.8517963339691
1534,6136,0.004048663657158613,1.0,0.8249382972717285,0.834,173.9895852089976
1535,6140,0.004112645983695984,1.0,0.8385541439056396,0.832,174.12897429196164
1536,6144,0.00405652541667223,1.0,0.836604118347168,0.835,174.2682443750091
1537,6148,0.004036241676658392,1.0,0.8393601477146149,0.833,174.406557624985
1538,6152,0.004074595868587494,1.0,0.8408899903297424,0.832,174.54511258396087
1539,6156,0.003996886778622866,1.0,0.837505578994751,0.832,174.68226366699673
1540,6160,0.0040966784581542015,1.0,0.8444640338420868,0.833,174.8216873339843
1541,6164,0.004017865285277367,1.0,0.8297843635082245,0.831,174.96041954198154
1542,6168,0.003981627523899078,1.0,0.8297170698642731,0.833,175.09908562497003
1543,6172,0.004149476066231728,1.0,0.8522640466690063,0.828,175.23756154201692
1544,6176,0.003991992212831974,1.0,0.830079048871994,0.83,175.37606254196726
1545,6180,0.003983636386692524,1.0,0.8283948302268982,0.832,175.5148024589871
1546,6184,0.003963220398873091,1.0,0.8414396047592163,0.831,175.6541454590042
1547,6188,0.003971986938267946,1.0,0.8306886553764343,0.836,175.78959029196994
1548,6192,0.003952314145863056,1.0,0.8303439319133759,0.838,175.923542250006
1549,6196,0.004015074111521244,1.0,0.8323812782764435,0.835,176.05951408401597
1550,6200,0.00399425346404314,1.0,0.8418036699295044,0.833,176.19645070901606
1551,6204,0.0039469171315431595,1.0,0.8331597745418549,0.835,176.33198224997614
1552,6208,0.004026458133012056,1.0,0.8413210809230804,0.832,176.47012979199644
1553,6212,0.003891730448231101,1.0,0.831811398267746,0.832,176.6076810840168
1554,6216,0.0039141373708844185,1.0,0.830682784318924,0.833,176.74559108400717
1555,6220,0.0038994152564555407,1.0,0.8382875323295593,0.832,176.88605662499322
1556,6224,0.0039007533341646194,1.0,0.8386039435863495,0.831,177.02439558401238
1557,6228,0.004127630963921547,1.0,0.8415408432483673,0.833,177.16523366700858
1558,6232,0.003930842969566584,1.0,0.8334580063819885,0.835,177.30218591698213
1559,6236,0.0038724394980818033,1.0,0.8459050953388214,0.832,177.4415907919756
1560,6240,0.0038536805659532547,1.0,0.8385589420795441,0.833,177.5789213749813
1561,6244,0.0038218109402805567,1.0,0.8420204818248749,0.833,177.71644566697069
1562,6248,0.0038372245617210865,1.0,0.8437038362026215,0.828,177.8543241249863
1563,6252,0.0039231921546161175,1.0,0.8401579260826111,0.829,177.99336291698273
1564,6256,0.0038080743979662657,1.0,0.8405652344226837,0.835,178.13151316699805
1565,6260,0.003833108115941286,1.0,0.843881368637085,0.834,178.26890908397036
1566,6264,0.0037803209852427244,1.0,0.8387864828109741,0.835,178.40510287496727
1567,6268,0.0038414145819842815,1.0,0.8335582315921783,0.833,178.54187954199733
1568,6272,0.0038383081555366516,1.0,0.8503710925579071,0.828,178.6786436669645
1569,6276,0.0037768944166600704,1.0,0.8344516456127167,0.834,178.8165646250127
1570,6280,0.0038175792433321476,1.0,0.8403908908367157,0.833,178.95478604198433
1571,6284,0.0037567901890724897,1.0,0.8438558876514435,0.832,179.0908993339981
1572,6288,0.0037579378113150597,1.0,0.8370442092418671,0.838,179.22818299999926
1573,6292,0.0038588361348956823,1.0,0.8453350365161896,0.835,179.36518879199866
1574,6296,0.003743408713489771,1.0,0.8350624740123749,0.835,179.50298908399418
1575,6300,0.0037154569290578365,1.0,0.8383519053459167,0.831,179.64023545896634
1576,6304,0.0037119747139513493,1.0,0.8380589485168457,0.832,179.7803527499782
1577,6308,0.0037437137216329575,1.0,0.847182959318161,0.832,179.91903874999844
1578,6312,0.003732356010004878,1.0,0.8475459814071655,0.835,180.05847166699823
1579,6316,0.0037006002385169268,1.0,0.8372300863265991,0.838,180.19892891700147
1580,6320,0.0036607817746698856,1.0,0.8378005027770996,0.835,180.33750183397206
1581,6324,0.003674514591693878,1.0,0.8455905020236969,0.834,180.47618966700975
1582,6328,0.0037252740003168583,1.0,0.8457939922809601,0.833,180.6145576669951
1583,6332,0.003667773911729455,1.0,0.842245489358902,0.833,180.75479583401466
1584,6336,0.0036797146312892437,1.0,0.8406625092029572,0.833,180.89438549999613
1585,6340,0.0037352663930505514,1.0,0.8530441224575043,0.83,181.0355695419712
1586,6344,0.0037497319281101227,1.0,0.8576734066009521,0.83,181.17632016696734
1587,6348,0.003656926564872265,1.0,0.8493501842021942,0.835,181.3154354589642
1588,6352,0.0036409576423466206,1.0,0.8456541895866394,0.829,181.45459408400347
1589,6356,0.0036144284531474113,1.0,0.844219833612442,0.835,181.59274820896098
1590,6360,0.0036053925286978483,1.0,0.844953179359436,0.833,181.73106162500335
1591,6364,0.003670880338177085,1.0,0.845649778842926,0.834,181.86888174997875
1592,6368,0.0037755058147013187,1.0,0.8444294035434723,0.833,182.04009966697777
1593,6372,0.003579628188163042,1.0,0.8431344628334045,0.837,182.1806940420065
1594,6376,0.003596032503992319,1.0,0.8383552134037018,0.832,182.32041437498992
1595,6380,0.003608774859458208,1.0,0.8457444608211517,0.833,182.4564505419694
1596,6384,0.0035769089590758085,1.0,0.8504465818405151,0.833,182.59360887500225
1597,6388,0.0036392516922205687,1.0,0.8532764315605164,0.833,182.73338858399075
1598,6392,0.0035406702663749456,1.0,0.8478107750415802,0.832,182.8723418749869
1599,6396,0.003626342164352536,1.0,0.8479613363742828,0.835,183.01233549998142
1600,6400,0.00356493704020977,1.0,0.8500239849090576,0.832,183.1528208749951
1601,6404,0.003542752005159855,1.0,0.846601277589798,0.835,183.29279716697056
1602,6408,0.0035851034335792065,1.0,0.8464410603046417,0.835,183.43246583396103
1603,6412,0.00353226694278419,1.0,0.8444099426269531,0.831,183.5732068339712
1604,6416,0.003520857309922576,1.0,0.8466215431690216,0.837,183.71366249996936
1605,6420,0.0035527606960386038,1.0,0.8445688784122467,0.831,183.85452129197074
1606,6424,0.003506694920361042,1.0,0.8506064713001251,0.837,183.99494562501786
1607,6428,0.003494817763566971,1.0,0.8428939282894135,0.832,184.1330722089624
1608,6432,0.0036437034141272306,1.0,0.8513132929801941,0.832,184.2698635419947
1609,6436,0.003511715680360794,1.0,0.8517749011516571,0.829,184.40954262501327
1610,6440,0.0034959977492690086,1.0,0.8533948659896851,0.835,184.549721458985
1611,6444,0.0035121911205351353,1.0,0.8562648594379425,0.836,184.68772824999178
1612,6448,0.003555926261469722,1.0,0.8547849059104919,0.835,184.83371870900737
1613,6452,0.0034883893094956875,1.0,0.8456807732582092,0.836,184.975614666997
1614,6456,0.003429772797971964,1.0,0.8480918407440186,0.834,185.11461437499383
1615,6460,0.003470181254670024,1.0,0.8557647466659546,0.832,185.2526240000152
1616,6464,0.003478120779618621,1.0,0.8448728024959564,0.831,185.39313741697697
1617,6468,0.003414354519918561,1.0,0.8469945788383484,0.833,185.5303430419881
1618,6472,0.00341895897872746,1.0,0.8546078205108643,0.834,185.66804991697427
1619,6476,0.003492223797366023,1.0,0.861819326877594,0.832,185.80708633398172
1620,6480,0.0034044384956359863,1.0,0.8494345545768738,0.833,185.9465393339633
1621,6484,0.0034035462886095047,1.0,0.8495276570320129,0.835,186.08518791699316
1622,6488,0.0034053537528961897,1.0,0.8488599061965942,0.834,186.22448500001337
1623,6492,0.003485915483906865,1.0,0.8499017655849457,0.836,186.3632660000003
1624,6496,0.0034226546995341778,1.0,0.8415821492671967,0.836,186.50243887497345
1625,6500,0.003453303361311555,1.0,0.8395172655582428,0.834,186.64126720896456
1626,6504,0.0033606705255806446,1.0,0.8478860557079315,0.833,186.77994679199765
1627,6508,0.0034149126149713993,1.0,0.8482455909252167,0.834,186.9203791670152
1628,6512,0.003397405380383134,1.0,0.8483539819717407,0.834,187.06062995898537
1629,6516,0.003346856916323304,1.0,0.852764755487442,0.832,187.19787591701606
1630,6520,0.0033390235621482134,1.0,0.8538726568222046,0.834,187.33468799997354
1631,6524,0.003334056818857789,1.0,0.8533212542533875,0.837,187.4750964170089
1632,6528,0.00334854144603014,1.0,0.8521612882614136,0.834,187.6152933340054
1633,6532,0.003338116453960538,1.0,0.8538829982280731,0.837,187.7530065419851
1634,6536,0.0033327622804790735,1.0,0.852685809135437,0.836,187.89025933400262
1635,6540,0.0033131137024611235,1.0,0.8498338162899017,0.835,188.02904491696972
1636,6544,0.0032905510161072016,1.0,0.8494329154491425,0.835,188.1668407919933
1637,6548,0.0033199971076101065,1.0,0.853284627199173,0.84,188.30720329197356
1638,6552,0.0032865596003830433,1.0,0.8495703935623169,0.837,188.44513966696104
1639,6556,0.0033004118595272303,1.0,0.8592410385608673,0.829,188.5830375420046
1640,6560,0.0032935980707406998,1.0,0.856987327337265,0.832,188.72287812497234
1641,6564,0.003259334247559309,1.0,0.8569215536117554,0.833,188.86225879198173
1642,6568,0.0033118557184934616,1.0,0.8491834700107574,0.832,189.00250233401312
1643,6572,0.0032596196979284286,1.0,0.8627184331417084,0.832,189.14228674996411
1644,6576,0.0032821872737258673,1.0,0.8646771311759949,0.832,189.2814083339763
1645,6580,0.0032780105248093605,1.0,0.8534933626651764,0.832,189.4209939169814
1646,6584,0.0033474592491984367,1.0,0.8593023419380188,0.833,189.56042212498141
1647,6588,0.0032905384432524443,1.0,0.8570156395435333,0.834,189.7010422499734
1648,6592,0.0032488200813531876,1.0,0.8587936758995056,0.832,189.84160179196624
1649,6596,0.0032801686320453882,1.0,0.85809126496315,0.833,189.9830612919759
1650,6600,0.003239031881093979,1.0,0.8636941313743591,0.832,190.1271739169606
1651,6604,0.0032228215131908655,1.0,0.85963574051857,0.837,190.26763824996306
1652,6608,0.0032491227611899376,1.0,0.86294224858284,0.835,190.4096282919636
1653,6612,0.0032547505106776953,1.0,0.8673563897609711,0.83,190.55215316696558
1654,6616,0.0032092260662466288,1.0,0.8540797233581543,0.837,190.694556500006
1655,6620,0.003231646493077278,1.0,0.8629674017429352,0.831,190.83645062497817
1656,6624,0.0032385506201535463,1.0,0.8613400757312775,0.836,190.9777308749617
1657,6628,0.0031995221506804228,1.0,0.8597114384174347,0.836,191.11833329196088
1658,6632,0.0031893327832221985,1.0,0.8599016070365906,0.835,191.25988787499955
1659,6636,0.003189477836713195,1.0,0.8559484779834747,0.832,191.40491904196097
1660,6640,0.0032135103829205036,1.0,0.8489508032798767,0.832,191.5481562920031
1661,6644,0.0031876128632575274,1.0,0.8619734942913055,0.834,191.68945462501142
1662,6648,0.003161834552884102,1.0,0.8633429706096649,0.832,191.82992120896233
1663,6652,0.0031811604276299477,1.0,0.8581773340702057,0.835,191.97137158398982
1664,6656,0.003165618982166052,1.0,0.8515502214431763,0.835,192.11273004196119
1665,6660,0.003141930792480707,1.0,0.8594457805156708,0.833,192.25348337501055
1666,6664,0.0031352767255157232,1.0,0.8627746999263763,0.834,192.3946030419902
1667,6668,0.003123540198430419,1.0,0.8584426641464233,0.831,192.53693287499482
1668,6672,0.0031976087484508753,1.0,0.8732705116271973,0.832,192.67871833400568
1669,6676,0.003113536164164543,1.0,0.859197199344635,0.834,192.82084462500643
1670,6680,0.00310930865816772,1.0,0.8673762679100037,0.831,192.96192183397943
1671,6684,0.0032154202926903963,1.0,0.8734351992607117,0.828,193.10252787498757
1672,6688,0.0031153173185884953,1.0,0.8560179173946381,0.831,193.2438521250151
1673,6692,0.00316030066460371,1.0,0.868904322385788,0.828,193.4278779589804
1674,6696,0.003095545805990696,1.0,0.8600126504898071,0.834,193.57166591699934
1675,6700,0.003126399125903845,1.0,0.8581487536430359,0.83,193.7152558749658
1676,6704,0.0030888214241713285,1.0,0.8633095622062683,0.832,193.85769337497186
1677,6708,0.003156307153403759,1.0,0.85300612449646,0.833,194.00071312498767
1678,6712,0.0030934130772948265,1.0,0.8663767874240875,0.829,194.14277629199205
1679,6716,0.0030861322302371264,1.0,0.867158830165863,0.829,194.28509254200617
1680,6720,0.003060469636693597,1.0,0.862277626991272,0.829,194.428863041976
1681,6724,0.003091253340244293,1.0,0.8663983345031738,0.827,194.5707707919646
1682,6728,0.0030939641874283552,1.0,0.8672210276126862,0.829,194.71068004198605
1683,6732,0.003046425525099039,1.0,0.8652999699115753,0.829,194.85272112500388
1684,6736,0.0031224817503243685,1.0,0.8740788996219635,0.832,194.99476591701386
1685,6740,0.0030569329392164946,1.0,0.8730205297470093,0.83,195.1352074170136
1686,6744,0.003037102986127138,1.0,0.8622519373893738,0.832,195.27603520901175
1687,6748,0.0030378231313079596,1.0,0.8657636046409607,0.83,195.41582583397394
1688,6752,0.0030283043161034584,1.0,0.8656473159790039,0.83,195.55536908400245
1689,6756,0.0029953729826956987,1.0,0.8631622195243835,0.832,195.69480866700178
1690,6760,0.0030224034562706947,1.0,0.8728003203868866,0.832,195.84031633398263
1691,6764,0.0030045886524021626,1.0,0.8713091015815735,0.83,195.9852225839859
1692,6768,0.0030263825319707394,1.0,0.8743046820163727,0.832,196.12630075000925
1693,6772,0.0029913184698671103,1.0,0.8681304454803467,0.834,196.26821404200746
1694,6776,0.002986659063026309,1.0,0.8706325590610504,0.834,196.40990466700168
1695,6780,0.0029954512137919664,1.0,0.8644000589847565,0.832,196.55052683397662
1696,6784,0.0030249215196818113,1.0,0.8682385385036469,0.834,196.69233229197562
1697,6788,0.002983848797157407,1.0,0.8708924651145935,0.832,196.83261020900682
1698,6792,0.0029715339187532663,1.0,0.8649575710296631,0.834,196.9725386669743
1699,6796,0.0029666144400835037,1.0,0.8672136962413788,0.831,197.11421724996762
1700,6800,0.002938235877081752,1.0,0.8637447357177734,0.834,197.25466312497156
1701,6804,0.0029593117069453,1.0,0.8590469658374786,0.832,197.39360224996926
1702,6808,0.0029488911386579275,1.0,0.8626999258995056,0.831,197.53288245899603
1703,6812,0.0030100320000201464,1.0,0.8600397408008575,0.83,197.67297879199032
1704,6816,0.0029563375283032656,1.0,0.865118682384491,0.829,197.81243729201378
1705,6820,0.002955918898805976,1.0,0.8663137257099152,0.83,197.95211683399975
1706,6824,0.002937768818810582,1.0,0.8719179928302765,0.831,198.09194579196628
1707,6828,0.0029323147609829903,1.0,0.8699248731136322,0.832,198.23222633398836
1708,6832,0.0029550965409725904,1.0,0.8652508854866028,0.832,198.37172200001078
1709,6836,0.0029310956597328186,1.0,0.8678348660469055,0.831,198.5114584999974
1710,6840,0.002931281691417098,1.0,0.8699055910110474,0.828,198.65287320897914
1711,6844,0.00290995417162776,1.0,0.8743482232093811,0.831,198.79342320899013
1712,6848,0.002886096714064479,1.0,0.8725923299789429,0.831,198.9339277090039
1713,6852,0.0028940995689481497,1.0,0.8667705357074738,0.835,199.0751570839784
1714,6856,0.0029187356121838093,1.0,0.8718394041061401,0.832,199.21555587498005
1715,6860,0.002871932927519083,1.0,0.8718165755271912,0.831,199.35637654201128
1716,6864,0.0029032183811068535,1.0,0.8694680333137512,0.832,199.49540416698437
1717,6868,0.002876759273931384,1.0,0.8740267157554626,0.832,199.63652245898265
1718,6872,0.002861597342416644,1.0,0.8714647889137268,0.832,199.77747104200535
1719,6876,0.0028877214062958956,1.0,0.8644627928733826,0.833,199.9178985839826
1720,6880,0.002954179886728525,1.0,0.8695139586925507,0.831,200.05842420901172
1721,6884,0.00287447776645422,1.0,0.8725749254226685,0.833,200.2000247919932
1722,6888,0.0028389410581439734,1.0,0.8686842322349548,0.835,200.3404805000173
1723,6892,0.0028465320356190205,1.0,0.8725488781929016,0.836,200.480720749998
1724,6896,0.0028944057412445545,1.0,0.873581051826477,0.832,200.62140679196455
1725,6900,0.002846543909981847,1.0,0.8719823658466339,0.83,200.76246204198105
1726,6904,0.002854256657883525,1.0,0.8671197891235352,0.833,200.90383066696813
1727,6908,0.0028394313994795084,1.0,0.8736272156238556,0.833,201.04503729200223
1728,6912,0.0028220312669873238,1.0,0.8723597228527069,0.835,201.18556683399947
1729,6916,0.0028621130622923374,1.0,0.8729812502861023,0.832,201.32878658396658
1730,6920,0.002819327637553215,1.0,0.872607409954071,0.834,201.47229604196036
1731,6924,0.002829560311511159,1.0,0.8781291246414185,0.831,201.61549304198707
1732,6928,0.0028311910573393106,1.0,0.8809399008750916,0.83,201.75740091700573
1733,6932,0.0027960389852523804,1.0,0.8707450330257416,0.832,201.90021112497197
1734,6936,0.002796510234475136,1.0,0.8735061287879944,0.83,202.0431885420112
1735,6940,0.0027959304861724377,1.0,0.8708230257034302,0.831,202.18656100000953
1736,6944,0.002800609217956662,1.0,0.8732331395149231,0.831,202.3296817090013
1737,6948,0.0028102444484829903,1.0,0.8766978979110718,0.832,202.47332354198443
1738,6952,0.002769783604890108,1.0,0.8736335337162018,0.832,202.61804145900533
1739,6956,0.0027683512307703495,1.0,0.8700527250766754,0.834,202.7585420839605
1740,6960,0.002781620481982827,1.0,0.8769488334655762,0.83,202.90105945896357
1741,6964,0.0027723966632038355,1.0,0.8711329400539398,0.832,203.04440004198113
1742,6968,0.002769825980067253,1.0,0.8701106905937195,0.831,203.18718954198994
1743,6972,0.0027688867412507534,1.0,0.8706018030643463,0.832,203.32918587501626
1744,6976,0.002746907528489828,1.0,0.8763816952705383,0.832,203.47230479196878
1745,6980,0.0027351307217031717,1.0,0.8732636570930481,0.833,203.6145942499861
1746,6984,0.002759943949058652,1.0,0.8719529211521149,0.835,203.75877487496473
1747,6988,0.00278303399682045,1.0,0.8793074190616608,0.83,203.90125145897036
1748,6992,0.0027202689088881016,1.0,0.8743695616722107,0.834,204.04576549999183
1749,6996,0.0027429363690316677,1.0,0.8786145150661469,0.833,204.18931129196426
1750,7000,0.0027482248842716217,1.0,0.8717744946479797,0.835,204.33340529201087
1751,7004,0.0027667516842484474,1.0,0.8698257207870483,0.833,204.47590941697126
1752,7008,0.0027418972458690405,1.0,0.8724145591259003,0.832,204.61759820900625
1753,7012,0.0027444190345704556,1.0,0.872098833322525,0.834,204.75840399996378
1754,7016,0.002730990294367075,1.0,0.8743356764316559,0.83,204.9014919999754
1755,7020,0.002738813403993845,1.0,0.8700286746025085,0.833,205.04413358401507
1756,7024,0.0026924428530037403,1.0,0.8790443539619446,0.836,205.18841716699535
1757,7028,0.002685101004317403,1.0,0.8734487891197205,0.835,205.3308889589971
1758,7032,0.002708544721826911,1.0,0.8729655742645264,0.832,205.47365895897383
1759,7036,0.0027307304553687572,1.0,0.8682519197463989,0.834,205.61494320898782
1760,7040,0.0026948859449476004,1.0,0.8783020377159119,0.833,205.7569365419913
1761,7044,0.0026700475718826056,1.0,0.8780008852481842,0.832,205.89879770897096
1762,7048,0.002678023651242256,1.0,0.8775253295898438,0.834,206.04257754201535
1763,7052,0.0026769647374749184,1.0,0.8766037225723267,0.832,206.1864561669645
1764,7056,0.0026693004183471203,1.0,0.8767434656620026,0.836,206.327964874974
1765,7060,0.002662291284650564,1.0,0.881946861743927,0.831,206.47266049997415
1766,7064,0.002694769063964486,1.0,0.8774515390396118,0.834,206.6153930000146
1767,7068,0.0026737095322459936,1.0,0.8704884648323059,0.832,206.75625049998052
1768,7072,0.002721935510635376,1.0,0.8741926848888397,0.833,206.89988849998917
1769,7076,0.002668972359970212,1.0,0.8737480342388153,0.833,207.0425022499985
1770,7080,0.00264321849681437,1.0,0.8732856214046478,0.832,207.18386225000722
1771,7084,0.002629606518894434,1.0,0.874572217464447,0.832,207.32525395898847
1772,7088,0.002641822909936309,1.0,0.8831698894500732,0.833,207.4659729169798
1773,7092,0.0026352275162935257,1.0,0.8830273449420929,0.834,207.6108323339722
1774,7096,0.002623831620439887,1.0,0.8801920711994171,0.835,207.7524300419609
1775,7100,0.0026471195742487907,1.0,0.8836511373519897,0.834,207.89748062496074
1776,7104,0.00262481439858675,1.0,0.8831727504730225,0.829,208.04047329199966
1777,7108,0.002610903000459075,1.0,0.8777003288269043,0.833,208.18498737498885
1778,7112,0.0026103637646883726,1.0,0.8772812485694885,0.831,208.32966641697567
1779,7116,0.0025962525978684425,1.0,0.8799034953117371,0.833,208.47486583399586
1780,7120,0.0026050349697470665,1.0,0.8781908452510834,0.834,208.6211780839949
1781,7124,0.002610236406326294,1.0,0.885418027639389,0.833,208.76542466698447
1782,7128,0.002621979685500264,1.0,0.8806646168231964,0.837,208.90982495900244
1783,7132,0.002579872263595462,1.0,0.8776702880859375,0.834,209.0558357500122
1784,7136,0.002573194680735469,1.0,0.8761010766029358,0.832,209.19944624998607
1785,7140,0.00258247391320765,1.0,0.874077707529068,0.833,209.34585504198913
1786,7144,0.0025675473734736443,1.0,0.8839353024959564,0.833,209.48868374997983
1787,7148,0.0025642579421401024,1.0,0.8803091943264008,0.832,209.6335435839719
1788,7152,0.002575860358774662,1.0,0.8877798914909363,0.832,209.8011181249749
1789,7156,0.0025637801736593246,1.0,0.8817577660083771,0.833,209.9425769589725
1790,7160,0.0025639671366661787,1.0,0.8798489570617676,0.834,210.08675149996998
1791,7164,0.0025542727671563625,1.0,0.8815407454967499,0.833,210.2293497089995
1792,7168,0.002560598310083151,1.0,0.8807235062122345,0.832,210.37359995901352
1793,7172,0.0025571666192263365,1.0,0.8836382627487183,0.832,210.51828562497394
1794,7176,0.0025640050880610943,1.0,0.878084123134613,0.831,210.67482920899056
1795,7180,0.002551204990595579,1.0,0.8857018053531647,0.829,210.82171920896508
1796,7184,0.0025684658903628588,1.0,0.884504109621048,0.829,210.96645320899552
1797,7188,0.002568894997239113,1.0,0.8832581341266632,0.831,211.1116241249838
1798,7192,0.002533583901822567,1.0,0.8779907822608948,0.832,211.25709716696292
1799,7196,0.002549096941947937,1.0,0.8742909133434296,0.833,211.40301570901647
1800,7200,0.0025145949330180883,1.0,0.882320761680603,0.832,211.5481913340045
1801,7204,0.00258213491179049,1.0,0.8745525181293488,0.832,211.69217641698197
1802,7208,0.0025761998258531094,1.0,0.8751300573348999,0.834,211.83786820899695
1803,7212,0.0025145243853330612,1.0,0.8784673511981964,0.832,211.98006641701795
1804,7216,0.002501849317923188,1.0,0.880047619342804,0.834,212.12253591697663
1805,7220,0.0024879947304725647,1.0,0.8851258158683777,0.83,212.26567837496987
1806,7224,0.0025146156549453735,1.0,0.8803804218769073,0.83,212.40769479196751
1807,7228,0.0024928555358201265,1.0,0.8861976563930511,0.833,212.55255437496817
1808,7232,0.0024929663632065058,1.0,0.8866994976997375,0.831,212.69737587496638
1809,7236,0.00250247772783041,1.0,0.8871539235115051,0.831,212.84135683398927
1810,7240,0.0024931076914072037,1.0,0.8884187936782837,0.831,212.98614537500544
1811,7244,0.002509577199816704,1.0,0.8913872539997101,0.831,213.13124474999495
1812,7248,0.00250458181835711,1.0,0.8872102200984955,0.834,213.2772174589918
