step,method,covariance_trace,relative_frobenius_error,mean_direction_variance,mean_projection,std_projection,ci95_low,ci95_high,mean_path_error_to_sgd
730,discrete_fp,0.19919716754254102,0.013681649680200334,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013681649680200334
740,empirical_sgd,0.19854887279786537,0.0,0.019854887279786536,0.019854887279786536,0.0,0.0,0.0,0.0
740,standard_fp,0.18306051587301592,0.06146924698066967,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06146924698066967
740,discrete_fp,0.19919716754254102,0.009451442354579858,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009451442354579858
750,empirical_sgd,0.19930757901958782,0.0,0.019930757901958782,0.019930757901958782,0.0,0.0,0.0,0.0
750,standard_fp,0.18306051587301592,0.06371631787939193,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06371631787939193
750,discrete_fp,0.19919716754254102,0.008556254446349673,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.008556254446349673
760,empirical_sgd,0.19940539785581157,0.0,0.019940539785581156,0.019940539785581156,0.0,0.0,0.0,0.0
760,standard_fp,0.18306051587301592,0.06443228002316766,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06443228002316766
760,discrete_fp,0.19919716754254102,0.010789271933052149,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.010789271933052149
770,empirical_sgd,0.19966540856384923,0.0,0.019966540856384923,0.019966540856384923,0.0,0.0,0.0,0.0
770,standard_fp,0.18306051587301592,0.06569028649045638,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06569028649045638
770,discrete_fp,0.19919716754254102,0.01345601888352803,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01345601888352803
780,empirical_sgd,0.19964922785155614,0.0,0.019964922785155614,0.019964922785155614,0.0,0.0,0.0,0.0
780,standard_fp,0.18306051587301592,0.06552918966336886,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06552918966336886
780,discrete_fp,0.19919716754254102,0.014094400788840054,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.014094400788840054
790,empirical_sgd,0.19900288460534687,0.0,0.01990028846053469,0.01990028846053469,0.0,0.0,0.0,0.0
790,standard_fp,0.18306051587301592,0.06365568906746974,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06365568906746974
790,discrete_fp,0.19919716754254102,0.013320962026919554,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013320962026919554
800,empirical_sgd,0.1993814156940204,0.0,0.01993814156940204,0.01993814156940204,0.0,0.0,0.0,0.0
800,standard_fp,0.18306051587301592,0.06425695683018966,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06425695683018966
800,discrete_fp,0.19919716754254102,0.010819787961306037,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.010819787961306037
810,empirical_sgd,0.1988018846917238,0.0,0.01988018846917238,0.01988018846917238,0.0,0.0,0.0,0.0
810,standard_fp,0.18306051587301592,0.06343625462926201,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06343625462926201
810,discrete_fp,0.19919716754254102,0.015165112431086607,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.015165112431086607
820,empirical_sgd,0.20022419007689896,0.0,0.020022419007689897,0.020022419007689897,0.0,0.0,0.0,0.0
820,standard_fp,0.18306051587301592,0.06705028898844202,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06705028898844202
820,discrete_fp,0.19919716754254102,0.01271589370158329,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01271589370158329
830,empirical_sgd,0.19881804729657063,0.0,0.019881804729657063,0.019881804729657063,0.0,0.0,0.0,0.0
830,standard_fp,0.18306051587301592,0.06242975633855845,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06242975633855845
830,discrete_fp,0.19919716754254102,0.01006689429285211,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01006689429285211
840,empirical_sgd,0.19892847982627876,0.0,0.019892847982627877,0.019892847982627877,0.0,0.0,0.0,0.0
840,standard_fp,0.18306051587301592,0.06298195839469879,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06298195839469879
840,discrete_fp,0.19919716754254102,0.011958936245541979,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011958936245541979
850,empirical_sgd,0.19972621065231044,0.0,0.019972621065231046,0.019972621065231046,0.0,0.0,0.0,0.0
850,standard_fp,0.18306051587301592,0.06510398612510121,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06510398612510121
850,discrete_fp,0.19919716754254102,0.009408177103032114,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009408177103032114
860,empirical_sgd,0.19984354883526753,0.0,0.019984354883526755,0.019984354883526755,0.0,0.0,0.0,0.0
860,standard_fp,0.18306051587301592,0.0654614820777845,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.0654614820777845
860,discrete_fp,0.19919716754254102,0.00908510228946855,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.00908510228946855
870,empirical_sgd,0.19953428544520033,0.0,0.019953428544520032,0.019953428544520032,0.0,0.0,0.0,0.0
870,standard_fp,0.18306051587301592,0.06501722511729986,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06501722511729986
870,discrete_fp,0.19919716754254102,0.012037517289084114,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.012037517289084114
880,empirical_sgd,0.199728107147674,0.0,0.0199728107147674,0.0199728107147674,0.0,0.0,0.0,0.0
880,standard_fp,0.18306051587301592,0.06508457212044808,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06508457212044808
880,discrete_fp,0.19919716754254102,0.008640723437169772,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.008640723437169772
890,empirical_sgd,0.19943069450630163,0.0,0.019943069450630162,0.019943069450630162,0.0,0.0,0.0,0.0
890,standard_fp,0.18306051587301592,0.06459152042754641,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06459152042754641
890,discrete_fp,0.19919716754254102,0.011932125821143023,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011932125821143023
900,empirical_sgd,0.19947590633721332,0.0,0.019947590633721334,0.019947590633721334,0.0,0.0,0.0,0.0
900,standard_fp,0.18306051587301592,0.06472639910187958,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06472639910187958
900,discrete_fp,0.19919716754254102,0.011618836111035199,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.011618836111035199
910,empirical_sgd,0.19852520207620925,0.0,0.019852520207620926,0.019852520207620926,0.0,0.0,0.0,0.0
910,standard_fp,0.18306051587301592,0.061988073028366314,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.061988073028366314
910,discrete_fp,0.19919716754254102,0.013057281208090249,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.013057281208090249
920,empirical_sgd,0.19911157180250746,0.0,0.019911157180250747,0.019911157180250747,0.0,0.0,0.0,0.0
920,standard_fp,0.18306051587301592,0.06381391891466445,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06381391891466445
920,discrete_fp,0.19919716754254102,0.012476674630419854,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.012476674630419854
930,empirical_sgd,0.19899010974825848,0.0,0.019899010974825847,0.019899010974825847,0.0,0.0,0.0,0.0
930,standard_fp,0.18306051587301592,0.06342627770713981,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06342627770713981
930,discrete_fp,0.19919716754254102,0.01165697378841128,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01165697378841128
940,empirical_sgd,0.1987767371183974,0.0,0.019877673711839742,0.019877673711839742,0.0,0.0,0.0,0.0
940,standard_fp,0.18306051587301592,0.06206706980535614,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06206706980535614
940,discrete_fp,0.19919716754254102,0.009018286200347206,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009018286200347206
950,empirical_sgd,0.1994102713175484,0.0,0.01994102713175484,0.01994102713175484,0.0,0.0,0.0,0.0
950,standard_fp,0.18306051587301592,0.06454423157482377,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06454423157482377
950,discrete_fp,0.19919716754254102,0.009618145121233544,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009618145121233544
960,empirical_sgd,0.19877444284668636,0.0,0.019877444284668637,0.019877444284668637,0.0,0.0,0.0,0.0
960,standard_fp,0.18306051587301592,0.0624424157699834,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.0624424157699834
960,discrete_fp,0.19919716754254102,0.01206710615966316,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01206710615966316
970,empirical_sgd,0.1989746979832701,0.0,0.01989746979832701,0.01989746979832701,0.0,0.0,0.0,0.0
970,standard_fp,0.18306051587301592,0.06368194585189459,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06368194585189459
970,discrete_fp,0.19919716754254102,0.01246479897215005,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01246479897215005
980,empirical_sgd,0.19961906630688378,0.0,0.019961906630688378,0.019961906630688378,0.0,0.0,0.0,0.0
980,standard_fp,0.18306051587301592,0.06464581945978899,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06464581945978899
980,discrete_fp,0.19919716754254102,0.010184884162756437,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.010184884162756437
990,empirical_sgd,0.19878453944412536,0.0,0.019878453944412535,0.019878453944412535,0.0,0.0,0.0,0.0
990,standard_fp,0.18306051587301592,0.06307114954645855,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.06307114954645855
990,discrete_fp,0.19919716754254102,0.01228600142023737,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.01228600142023737
1000,empirical_sgd,0.199067376096016,0.0,0.0199067376096016,0.0199067376096016,0.0,0.0,0.0,0.0
1000,standard_fp,0.18306051587301592,0.0631093889822156,0.018306051587301593,0.018306051587301593,0.0,0.0,0.0,0.0631093889822156
1000,discrete_fp,0.19919716754254102,0.009775679496240778,0.0199197167542541,0.0199197167542541,0.0,0.0,0.0,0.009775679496240778
