step,method,variance
190,flat_mean_displacement_abs,1.9020989928831906
190,pure_diffusion_prediction_flat,0.0015199999999999966
190,drift_induced_prediction_flat,0.07410608000000016
192,flat_variance,0.07895798646013645
192,sharp_variance,0.00020309926340409982
192,flat_mean_displacement_abs,1.9219794319855057
192,pure_diffusion_prediction_flat,0.0015359999999999966
192,drift_induced_prediction_flat,0.07644467200000016
194,flat_variance,0.08151011108401376
194,sharp_variance,0.00020229534779650382
194,flat_mean_displacement_abs,1.9419110077415929
194,pure_diffusion_prediction_flat,0.0015519999999999965
194,drift_induced_prediction_flat,0.07883228800000017
196,flat_variance,0.08375945685024212
196,sharp_variance,0.00020260785777479783
196,flat_mean_displacement_abs,1.9614799950935855
196,pure_diffusion_prediction_flat,0.0015679999999999965
196,drift_induced_prediction_flat,0.08126944000000018
198,flat_variance,0.0863417899062728
198,sharp_variance,0.0002014063381608157
198,flat_mean_displacement_abs,1.9811180346478967
198,pure_diffusion_prediction_flat,0.0015839999999999964
198,drift_induced_prediction_flat,0.08375664000000017
200,flat_variance,0.08868542973940657
200,sharp_variance,0.00020088000834341048
200,flat_mean_displacement_abs,2.0013988516913073
200,pure_diffusion_prediction_flat,0.0015999999999999964
200,drift_induced_prediction_flat,0.08629440000000017
202,flat_variance,0.09126770470642452
202,sharp_variance,0.00020027559882626223
202,flat_mean_displacement_abs,2.0210716302225253
202,pure_diffusion_prediction_flat,0.0016159999999999963
202,drift_induced_prediction_flat,0.08888323200000019
204,flat_variance,0.09349043517496575
204,sharp_variance,0.00019969479193714487
204,flat_mean_displacement_abs,2.0411655632734704
204,pure_diffusion_prediction_flat,0.0016319999999999963
204,drift_induced_prediction_flat,0.0915236480000002
206,flat_variance,0.09676839512500529
206,sharp_variance,0.0002008706170438699
206,flat_mean_displacement_abs,2.0605226085393578
206,pure_diffusion_prediction_flat,0.0016479999999999963
206,drift_induced_prediction_flat,0.0942161600000002
208,flat_variance,0.09963319044647748
208,sharp_variance,0.0002008107972794305
208,flat_mean_displacement_abs,2.080186912659681
208,pure_diffusion_prediction_flat,0.0016639999999999962
208,drift_induced_prediction_flat,0.0969612800000002
210,flat_variance,0.10336175373818378
210,sharp_variance,0.00020305538198655437
210,flat_mean_displacement_abs,2.1003094785588647
210,pure_diffusion_prediction_flat,0.0016799999999999962
210,drift_induced_prediction_flat,0.0997595200000002
212,flat_variance,0.10692580065588729
212,sharp_variance,0.00020382396593333302
212,flat_mean_displacement_abs,2.120892348915761
212,pure_diffusion_prediction_flat,0.0016959999999999961
212,drift_induced_prediction_flat,0.10261139200000019
214,flat_variance,0.10974530813972662
214,sharp_variance,0.00020496596158712727
214,flat_mean_displacement_abs,2.140665973919834
214,pure_diffusion_prediction_flat,0.001711999999999996
214,drift_induced_prediction_flat,0.10551740800000019
216,flat_variance,0.11304406551962558
216,sharp_variance,0.00020479983856804422
216,flat_mean_displacement_abs,2.1603943662253426
216,pure_diffusion_prediction_flat,0.001727999999999996
216,drift_induced_prediction_flat,0.10847808000000018
218,flat_variance,0.11608688498356987
218,sharp_variance,0.0002037909368276096
218,flat_mean_displacement_abs,2.180055550259334
218,pure_diffusion_prediction_flat,0.001743999999999996
218,drift_induced_prediction_flat,0.11149392000000018
220,flat_variance,0.11989487879186793
220,sharp_variance,0.00020265991382225146
220,flat_mean_displacement_abs,2.199647329181857
