step,method,mean_projection,std_projection,ci95_low,ci95_high,mean_direction_variance,mean_path_error_to_sgd,mean_coord_1,mean_coord_2,lr,method_base
46,sgd_replacement lr=0.09,-0.0019809138029813766,0.003556578971203841,-0.0050983927229889345,0.0011365651170261808,3.2283744e-05,0.0,0.011010473594069481,-0.06275998055934906,0.09,sgd_replacement
47,sgd_replacement lr=0.09,-0.002234102925285697,0.0034902295143501073,-0.005293423982141561,0.0008252181315701666,3.4888424e-05,0.0,0.011254886165261269,-0.06444863229990005,0.09,sgd_replacement
48,sgd_replacement lr=0.09,-0.0024395719170570373,0.0034313886282117466,-0.005447316663178314,0.0005681728290642396,3.6154466e-05,0.0,0.011498749256134033,-0.06610758602619171,0.09,sgd_replacement
49,sgd_replacement lr=0.09,-0.002538907481357455,0.003310640151567398,-0.005440811521111859,0.0003629965583969489,3.613123e-05,0.0,0.011515880934894085,-0.06791200488805771,0.09,sgd_replacement
50,sgd_replacement lr=0.09,-0.0024745007511228325,0.0035206074889369233,-0.0055604492767270895,0.0006114477744814245,4.251694e-05,0.0,0.011985404416918755,-0.06935956329107285,0.09,sgd_replacement
51,sgd_replacement lr=0.09,-0.0027259798720479012,0.0035468687826232573,-0.0058349474364931715,0.00038298769239736947,4.287928e-05,0.0,0.01164617296308279,-0.07054319232702255,0.09,sgd_replacement
52,sgd_replacement lr=0.09,-0.002784667629748583,0.0035466672076633773,-0.005893458505951216,0.0003241232464540494,4.397955e-05,0.0,0.012159290723502636,-0.07201529294252396,0.09,sgd_replacement
53,sgd_replacement lr=0.09,-0.0025932723190635444,0.0035952103200724813,-0.0057446131093471554,0.0005580684712200665,4.1791285e-05,0.0,0.01307013351470232,-0.07315074652433395,0.09,sgd_replacement
54,sgd_replacement lr=0.09,-0.0028505736961960794,0.0034950702192922023,-0.005914137818013284,0.0002129904256211253,4.1502095e-05,0.0,0.013283860869705677,-0.07503832876682281,0.09,sgd_replacement
55,sgd_replacement lr=0.09,-0.003074953146278858,0.0032716100776926872,-0.0059426458178797915,-0.00020726047467792491,4.1685966e-05,0.0,0.013631181791424751,-0.07571957260370255,0.09,sgd_replacement
56,sgd_replacement lr=0.09,-0.002847572322934866,0.003259811146194427,-0.0057049227750821455,9.778129212413122e-06,4.3078995e-05,0.0,0.0142142279073596,-0.07683645188808441,0.09,sgd_replacement
57,sgd_replacement lr=0.09,-0.002914502331987023,0.0033940006417736896,-0.0058894750630551045,6.047039908105853e-05,4.2106472e-05,0.0,0.014444269239902496,-0.07746767997741699,0.09,sgd_replacement
58,sgd_replacement lr=0.09,-0.002907468844205141,0.0032494948916824058,-0.00575577670057849,-5.9160987831792435e-05,3.9158655e-05,0.0,0.015102828852832317,-0.07849767059087753,0.09,sgd_replacement
59,sgd_replacement lr=0.09,-0.0027234933339059355,0.0035254590520645756,-0.005813694442090813,0.00036670777427894215,4.425192e-05,0.0,0.015709208324551582,-0.07938079535961151,0.09,sgd_replacement
60,sgd_replacement lr=0.09,-0.0031340034212917088,0.0037367571726152514,-0.006409415498215734,0.00014140865563231709,4.7784662e-05,0.0,0.015375861898064613,-0.08112082630395889,0.09,sgd_replacement
61,sgd_replacement lr=0.09,-0.0034997776616364717,0.0035446783618989556,-0.0066068252376633085,-0.0003927300856096348,4.1579377e-05,0.0,0.015664584934711456,-0.08360446989536285,0.09,sgd_replacement
62,sgd_replacement lr=0.09,-0.003535325126722455,0.00373973351679334,-0.006813346084345885,-0.00025730416909902545,4.2950458e-05,0.0,0.016089553013443947,-0.08488158881664276,0.09,sgd_replacement
63,sgd_replacement lr=0.09,-0.003841420682147145,0.0033389412049163853,-0.006768131688917837,-0.0009147096753764532,3.6069443e-05,0.0,0.016520213335752487,-0.08664263784885406,0.09,sgd_replacement
64,sgd_replacement lr=0.09,-0.0037912881467491387,0.0034005398668293836,-0.006771992761301143,-0.0008105835321971342,3.3683504e-05,0.0,0.01710408553481102,-0.08767500519752502,0.09,sgd_replacement
65,sgd_replacement lr=0.09,-0.0038505593314766885,0.0030440995317274617,-0.006518830216898098,-0.0011822884460552787,3.2127326e-05,0.0,0.01768731139600277,-0.08884966373443604,0.09,sgd_replacement
66,sgd_replacement lr=0.09,-0.0038450446911156176,0.003159672742445812,-0.006614619962310329,-0.0010754694199209057,3.502807e-05,0.0,0.01791900023818016,-0.09008131921291351,0.09,sgd_replacement
67,sgd_replacement lr=0.09,-0.00386016636621207,0.0031508782286464483,-0.006622032906178483,-0.0010982998262456575,3.8311726e-05,0.0,0.018348395824432373,-0.09097079187631607,0.09,sgd_replacement
68,sgd_replacement lr=0.09,-0.0036535400431603193,0.0031776665409243873,-0.00643888757413107,-0.0008681925121895688,3.7702863e-05,0.0,0.019319888204336166,-0.09186367690563202,0.09,sgd_replacement
69,sgd_replacement lr=0.09,-0.003371846815571189,0.0030797179285238893,-0.006071338602335257,-0.0006723550288071215,3.9191804e-05,0.0,0.020676933228969574,-0.09324825555086136,0.09,sgd_replacement
70,sgd_replacement lr=0.09,-0.003330032667145133,0.003004226081959485,-0.005963352932848524,-0.0006967124014417426,4.323968e-05,0.0,0.02127310261130333,-0.09410873800516129,0.09,sgd_replacement
71,sgd_replacement lr=0.09,-0.0037336905486881735,0.003317309344147869,-0.006641440393484846,-0.0008259407038915009,4.4935743e-05,0.0,0.02124898135662079,-0.09573347866535187,0.09,sgd_replacement
72,sgd_replacement lr=0.09,-0.0037498796358704568,0.00300543910109861,-0.006384263159729059,-0.001115496112011854,4.3493663e-05,0.0,0.02191127836704254,-0.09695655852556229,0.09,sgd_replacement
73,sgd_replacement lr=0.09,-0.0036770938197150825,0.003283455262228613,-0.006555169253344732,-0.0007990183860854326,4.4254895e-05,0.0,0.022669848054647446,-0.09829512983560562,0.09,sgd_replacement
74,sgd_replacement lr=0.09,-0.0034689919790253042,0.0032194581359075883,-0.006290971458126121,-0.0006470124999244879,4.388143e-05,0.0,0.022895867004990578,-0.09930907189846039,0.09,sgd_replacement
75,sgd_replacement lr=0.09,-0.003681342606432736,0.0033514055011375533,-0.00661897905055118,-0.0007437061623142911,4.3862354e-05,0.0,0.023322325199842453,-0.10135309398174286,0.09,sgd_replacement
76,sgd_replacement lr=0.09,-0.0036469015292823316,0.0034639584526673936,-0.006683194985270849,-0.0006106080732938141,4.38733e-05,0.0,0.023999866098165512,-0.10256566107273102,0.09,sgd_replacement
77,sgd_replacement lr=0.09,-0.0038836337625980377,0.003623323826172765,-0.007059617127486276,-0.0007076503977097998,4.5532728e-05,0.0,0.024039749056100845,-0.10406385362148285,0.09,sgd_replacement
78,sgd_replacement lr=0.09,-0.003969820635393262,0.0034868132482399512,-0.0070261472029745226,-0.0009134940678120016,4.6134286e-05,0.0,0.024687066674232483,-0.10574890673160553,0.09,sgd_replacement
79,sgd_replacement lr=0.09,-0.004097420955076814,0.003564115061376249,-0.00722150554936912,-0.0009733363607845073,4.801001e-05,0.0,0.025471996515989304,-0.10660213232040405,0.09,sgd_replacement
80,sgd_replacement lr=0.09,-0.0038322030799463392,0.0033056691181688083,-0.006729749816810457,-0.0009346563430822213,5.0378574e-05,0.0,0.02668881043791771,-0.1071726530790329,0.09,sgd_replacement
0,standard_langevin lr=0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,standard_langevin
1,standard_langevin lr=0.09,0.00014352342204801972,0.00022769677851506938,-5.606160415880449e-05,0.0003431084482548439,6.713131e-07,0.0010876591550186276,0.00033745000837370753,-0.0006334659410640597,0.09,standard_langevin
2,standard_langevin lr=0.09,0.00027939588653680403,0.00025876118719076147,5.25817055739446e-05,0.0005062100674996634,1.3304549e-06,0.0013721666764467955,0.0008173614041879773,-0.0018990390235558152,0.09,standard_langevin
3,standard_langevin lr=0.09,0.00017290817777393386,0.0003374642363306732,-0.00012289226741095838,0.0004687086229588261,1.9714046e-06,0.002791541162878275,0.0014352892758324742,-0.0033207356464117765,0.09,standard_langevin
4,standard_langevin lr=0.09,0.00035542409896152096,0.00032172364249905715,7.342089259960202e-05,0.0006374273053234399,2.732649e-06,0.003215940436348319,0.0018597837770357728,-0.004412519745528698,0.09,standard_langevin
5,standard_langevin lr=0.09,0.0005922189797274768,0.0008412377949092474,-0.00014515845897889173,0.0013295964184338455,4.3888235e-06,0.0034954219590872526,0.0027600470930337906,-0.005665757693350315,0.09,standard_langevin
6,standard_langevin lr=0.09,0.00045196020510047675,0.00047061125334325725,3.9451253747332634e-05,0.0008644691564536209,3.3791057e-06,0.0036528585478663445,0.002629151102155447,-0.007127021439373493,0.09,standard_langevin
7,standard_langevin lr=0.09,-1.6867097292561085e-05,0.0006280418181439103,-0.00056737002294084,0.0005336358283557178,3.4563845e-06,0.0041007110849022865,0.0015387318562716246,-0.00873417779803276,0.09,standard_langevin
8,standard_langevin lr=0.09,-0.0002229447534773499,0.0005930919542136956,-0.0007428127726771161,0.0002969232657224164,4.0559216e-06,0.005017448682337999,0.0015429763589054346,-0.01009378395974636,0.09,standard_langevin
9,standard_langevin lr=0.09,-0.0004455401503946632,0.0006309124832286682,-0.0009985593249328423,0.00010747902414351602,5.434158e-06,0.00489446334540844,0.0013117889175191522,-0.01178368553519249,0.09,standard_langevin
10,standard_langevin lr=0.09,-0.00042725569128378995,0.0006417419863198496,-0.000989767343811144,0.00013525596124356416,6.4505334e-06,0.004321524873375893,0.0016138835344463587,-0.013779191300272942,0.09,standard_langevin
11,standard_langevin lr=0.09,-0.0004342606320278719,0.0005267238247686044,-0.0008959544208279763,2.743315677223256e-05,6.088662e-06,0.004030741285532713,0.0020977635867893696,-0.015564282424747944,0.09,standard_langevin
12,standard_langevin lr=0.09,-0.0005426847048511263,0.0005825552978117364,-0.0010533169375025197,-3.205247219973295e-05,5.568016e-06,0.0047814263962209225,0.0022962139919400215,-0.01684802770614624,0.09,standard_langevin
13,standard_langevin lr=0.09,-0.001012521341908723,0.0005128181631445681,-0.001462026280880753,-0.0005630164029366931,5.2591536e-06,0.005749218165874481,0.0021576727740466595,-0.018703045323491096,0.09,standard_langevin
14,standard_langevin lr=0.09,-0.0011031561472918839,0.0007576853010187713,-0.0017672965960349864,-0.0004390156985487815,5.1919374e-06,0.0057817911729216576,0.0017893603071570396,-0.02046075463294983,0.09,standard_langevin
15,standard_langevin lr=0.09,-0.0014034856925718487,0.0006717202843263266,-0.0019922744818785566,-0.0008146969032651409,5.2818173e-06,0.005942830815911293,0.0012176295276731253,-0.021517086774110794,0.09,standard_langevin
16,standard_langevin lr=0.09,-0.0013537663035094738,0.0006281572533501732,-0.0019043704125772873,-0.0008031621944416603,6.4235064e-06,0.0069185905158519745,0.001543091144412756,-0.02315167710185051,0.09,standard_langevin
17,standard_langevin lr=0.09,-0.0016714753932319582,0.001150983045868175,-0.0026803565151842694,-0.0006625942712796473,8.748047e-06,0.006357311271131039,0.0011760308407247066,-0.024564696475863457,0.09,standard_langevin
18,standard_langevin lr=0.09,-0.0014323893934488296,0.0010356121061539066,-0.00234014342798012,-0.0005246353589175391,8.661057e-06,0.006531129591166973,0.0015291983727365732,-0.025316154584288597,0.09,standard_langevin
19,standard_langevin lr=0.09,-0.0016938749991822987,0.0012100276525497588,-0.0027545110007985555,-0.0006332389975660419,1.08027225e-05,0.006260489113628864,0.0013346441555768251,-0.02729964815080166,0.09,standard_langevin
20,standard_langevin lr=0.09,-0.0015691706794314086,0.0009526738004568135,-0.002404226083687575,-0.0007341152751752426,9.592807e-06,0.007048970088362694,0.0025286744348704815,-0.029152914881706238,0.09,standard_langevin
21,standard_langevin lr=0.09,-0.0013077514013275504,0.0007990625857598152,-0.0020081606392615458,-0.0006073421633935552,1.07880705e-05,0.007684459909796715,0.0034150988794863224,-0.03007448837161064,0.09,standard_langevin
22,standard_langevin lr=0.09,-0.0016075440333224833,0.0010556689894935661,-0.0025328787012429644,-0.0006822093654020022,1.1100598e-05,0.007494927849620581,0.002983263460919261,-0.03132221847772598,0.09,standard_langevin
23,standard_langevin lr=0.09,-0.0016219882119912655,0.0010648937240342058,-0.0025554087162465927,-0.0006885677077359383,1.2238743e-05,0.007644259836524725,0.0030872647184878588,-0.033048115670681,0.09,standard_langevin
24,standard_langevin lr=0.09,-0.0016507141292095185,0.0013402000702723582,-0.0028254512857564815,-0.00047597697266255523,1.2938319e-05,0.009222039021551609,0.003421368543058634,-0.03437527269124985,0.09,standard_langevin
25,standard_langevin lr=0.09,-0.0016657341329846531,0.001583745530766553,-0.003053948298000008,-0.0002775199679692984,1.0959228e-05,0.009073394350707531,0.0036732337903231382,-0.03635379672050476,0.09,standard_langevin
26,standard_langevin lr=0.09,-0.0018567910563433542,0.0017668232090656956,-0.00340547988182388,-0.00030810223086282884,1.3074977e-05,0.009557513520121574,0.0033586781937628984,-0.03819349408149719,0.09,standard_langevin
27,standard_langevin lr=0.09,-0.001960045154555701,0.001980535779378165,-0.0036960613073032614,-0.00022402900180814038,1.2868648e-05,0.010184933431446552,0.003480908228084445,-0.039397723972797394,0.09,standard_langevin
28,standard_langevin lr=0.09,-0.002176899480400607,0.0024280203414809554,-0.0043051531458476455,-4.864581495356854e-05,1.70207e-05,0.01107518095523119,0.0033077404368668795,-0.041201550513505936,0.09,standard_langevin
29,standard_langevin lr=0.09,-0.002002876892220229,0.0026941737167937253,-0.004364424277206291,0.0003586704927658331,1.7479402e-05,0.012313458137214184,0.004363061394542456,-0.04255270957946777,0.09,standard_langevin
30,standard_langevin lr=0.09,-0.002221549209207296,0.002828199384003496,-0.004700575271216797,0.00025747685280220426,2.0089896e-05,0.012667186558246613,0.004895547404885292,-0.04449138417840004,0.09,standard_langevin
31,standard_langevin lr=0.09,-0.0023532862076535823,0.002725005841006699,-0.004741859141086968,3.5286725779802835e-05,2.1149637e-05,0.012567147612571716,0.00493643106892705,-0.046100884675979614,0.09,standard_langevin
32,standard_langevin lr=0.09,-0.002329428168013692,0.002706390643042157,-0.004701684161006251,4.2827824978867394e-05,2.1334687e-05,0.0135344872251153,0.0057360888458788395,-0.04722478985786438,0.09,standard_langevin
33,standard_langevin lr=0.09,-0.002332834922708571,0.0026377953431075633,-0.004644964484293561,-2.0705361123580894e-05,2.1785585e-05,0.012724820524454117,0.006205311976373196,-0.0486602783203125,0.09,standard_langevin
34,standard_langevin lr=0.09,-0.002283680741675198,0.0025227669200727962,-0.004494983444946054,-7.237803840434189e-05,2.1642389e-05,0.012459434568881989,0.006995192263275385,-0.050495512783527374,0.09,standard_langevin
35,standard_langevin lr=0.09,-0.0019894730881787836,0.002506987770330471,-0.004186944756880852,0.00020799858052328486,2.0937296e-05,0.01225360855460167,0.008082795888185501,-0.05136684328317642,0.09,standard_langevin
36,standard_langevin lr=0.09,-0.002088980283588171,0.0022815110608289508,-0.004088812902373198,-8.914766480314388e-05,2.294829e-05,0.012203853577375412,0.008155738934874535,-0.05277630686759949,0.09,standard_langevin
37,standard_langevin lr=0.09,-0.002137649559881538,0.002392910805993108,-0.004235128360588944,-4.017075917413281e-05,2.4070847e-05,0.011850264854729176,0.008193678222596645,-0.05420653894543648,0.09,standard_langevin
38,standard_langevin lr=0.09,-0.0021202454227022827,0.0023926066713258654,-0.004217457637619902,-2.3033207784663168e-05,2.3220056e-05,0.010824563913047314,0.008281086571514606,-0.054900575429201126,0.09,standard_langevin
39,standard_langevin lr=0.09,-0.0019707595056388527,0.0024388071914409,-0.004108468261957113,0.0001669492506794078,2.3833107e-05,0.010775984264910221,0.008874264545738697,-0.05586113780736923,0.09,standard_langevin
40,standard_langevin lr=0.09,-0.0023273519473150373,0.002643999366260106,-0.0046449195749612305,-9.784319668844441e-06,2.5373338e-05,0.01059026550501585,0.008159814402461052,-0.05740272253751755,0.09,standard_langevin
41,standard_langevin lr=0.09,-0.0025119755417108538,0.0029164093202754347,-0.005068321021927986,4.4369938506278166e-05,2.513503e-05,0.011294666677713394,0.008125951513648033,-0.059169214218854904,0.09,standard_langevin
42,standard_langevin lr=0.09,-0.0026943293400108815,0.0028949923893645787,-0.0052319020525806665,-0.00015675662744109656,2.853354e-05,0.010392757132649422,0.008481600321829319,-0.06060665100812912,0.09,standard_langevin
43,standard_langevin lr=0.09,-0.0025933414231985807,0.003084681253480621,-0.005297183756105736,0.00011050090970857488,2.913509e-05,0.009806901216506958,0.008766894228756428,-0.06159662455320358,0.09,standard_langevin
44,standard_langevin lr=0.09,-0.0027213961351662875,0.0029314279424136275,-0.005290906018114938,-0.00015188625221763735,2.7985336e-05,0.010125800967216492,0.00898141972720623,-0.06314845383167267,0.09,standard_langevin
45,standard_langevin lr=0.09,-0.0026759494794532657,0.002880646885136272,-0.005200947803153657,-0.00015095115575287444,2.54349e-05,0.009573258459568024,0.009010394103825092,-0.0644199550151825,0.09,standard_langevin
46,standard_langevin lr=0.09,-0.002712812670506537,0.002935925295514909,-0.005286264657258474,-0.0001393606837545992,2.5752475e-05,0.01075759157538414,0.009097433649003506,-0.06570176035165787,0.09,standard_langevin
47,standard_langevin lr=0.09,-0.002740830508992076,0.0028243827174904354,-0.005216511115299482,-0.0002651499026846706,2.629937e-05,0.010731535032391548,0.009104597382247448,-0.06708648055791855,0.09,standard_langevin
48,standard_langevin lr=0.09,-0.0026831642957404257,0.002786249285497744,-0.00512541947515663,-0.0002409091163242216,2.6805921e-05,0.010039337910711765,0.009367765858769417,-0.06862503290176392,0.09,standard_langevin
49,standard_langevin lr=0.09,-0.0026325017446652056,0.002544578988774722,-0.004862923569128243,-0.00040207992020216844,2.8671406e-05,0.00911634974181652,0.009614912793040276,-0.07030485570430756,0.09,standard_langevin
50,standard_langevin lr=0.09,-0.002448000223375857,0.002424858183629141,-0.004573482135257296,-0.00032251831149441787,2.7104043e-05,0.00868810061365366,0.01022918988019228,-0.07150398194789886,0.09,standard_langevin
51,standard_langevin lr=0.09,-0.0024447185220196842,0.0025427506579293858,-0.004673537743836953,-0.0002158993002024153,2.733058e-05,0.008444925770163536,0.01099490374326706,-0.0728483647108078,0.09,standard_langevin
52,standard_langevin lr=0.09,-0.0023088863585144282,0.002718870669835447,-0.004692081577309147,7.430886028029094e-05,2.9128e-05,0.00813286006450653,0.011466357856988907,-0.07393555343151093,0.09,standard_langevin
53,standard_langevin lr=0.09,-0.0023235504515469073,0.0028195250479913793,-0.004794973122803163,0.00014787221970934822,2.8859062e-05,0.009473663754761219,0.011769105680286884,-0.07552710920572281,0.09,standard_langevin
54,standard_langevin lr=0.09,-0.0023323226254433394,0.002630546100798127,-0.0046380979459813365,-2.6547304905342323e-05,2.4638664e-05,0.009814659133553505,0.011838328093290329,-0.0769030898809433,0.09,standard_langevin
55,standard_langevin lr=0.09,-0.0025098080281168223,0.002508645313164754,-0.004708732597172496,-0.00031088345906114855,2.4332208e-05,0.01130602601915598,0.012033147737383842,-0.07841990143060684,0.09,standard_langevin
56,standard_langevin lr=0.09,-0.0026197811821475625,0.0022693285316851895,-0.0046089353433176865,-0.000630627020977438,2.4573359e-05,0.011988643556833267,0.012234282679855824,-0.08039890974760056,0.09,standard_langevin
57,standard_langevin lr=0.09,-0.0026428204262629153,0.0025394980937901625,-0.004868788649909724,-0.00041685220261610716,2.9986002e-05,0.012217879295349121,0.012178927659988403,-0.08195674419403076,0.09,standard_langevin
58,standard_langevin lr=0.09,-0.0026978949783369897,0.002546462380015618,-0.004929967668010432,-0.0004658222886635469,3.162626e-05,0.013268877752125263,0.012763513252139091,-0.08348003774881363,0.09,standard_langevin
59,standard_langevin lr=0.09,-0.0027296411572024226,0.0024951548494580537,-0.004916740813450796,-0.0005425415009540496,2.9185076e-05,0.013619882054626942,0.012701218947768211,-0.0849078819155693,0.09,standard_langevin
60,standard_langevin lr=0.09,-0.0029155259195249527,0.00229654189541642,-0.0049285336457252655,-0.0009025181933246403,3.0756273e-05,0.013188367709517479,0.012109902687370777,-0.08646045625209808,0.09,standard_langevin
61,standard_langevin lr=0.09,-0.0029205979939433747,0.0021762157745900067,-0.004828135224974096,-0.001013060762912654,3.252571e-05,0.013072141446173191,0.011721009388566017,-0.08773785829544067,0.09,standard_langevin
62,standard_langevin lr=0.09,-0.00314083369448781,0.002175316022657804,-0.0050475822581770805,-0.00123408513079854,3.1696938e-05,0.013376222923398018,0.01125556044280529,-0.08942694216966629,0.09,standard_langevin
63,standard_langevin lr=0.09,-0.0033735001139575615,0.0021912674127941715,-0.005294230687577603,-0.0014527695403375204,3.1182055e-05,0.014652160927653313,0.011284643784165382,-0.0908597856760025,0.09,standard_langevin
64,standard_langevin lr=0.09,-0.0036448987841140477,0.002216846486784114,-0.005588050404645347,-0.0017017471635827476,3.2290056e-05,0.014524235390126705,0.011316346935927868,-0.09255413711071014,0.09,standard_langevin
65,standard_langevin lr=0.09,-0.0038664748251903804,0.002381670873599883,-0.0059541013907634345,-0.0017788482596173263,3.1710955e-05,0.014665399678051472,0.011109103448688984,-0.09390179812908173,0.09,standard_langevin
66,standard_langevin lr=0.09,-0.003990606748266146,0.002396193038592056,-0.006090962552695563,-0.0018902509438367293,3.2016134e-05,0.01516698207706213,0.010437295772135258,-0.09517033398151398,0.09,standard_langevin
67,standard_langevin lr=0.09,-0.004012830136343837,0.002413048392267899,-0.006127960309682015,-0.001897699963005658,3.1020692e-05,0.015399670228362083,0.010699395090341568,-0.09681118279695511,0.09,standard_langevin
68,standard_langevin lr=0.09,-0.0040716772258747366,0.0024278751612203373,-0.006199803635212536,-0.001943550816536938,3.434054e-05,0.016346393153071404,0.010860105976462364,-0.09795977920293808,0.09,standard_langevin
69,standard_langevin lr=0.09,-0.0041287193380412646,0.0025918586447191702,-0.00640058360816498,-0.001856855067917549,3.4862507e-05,0.018083713948726654,0.01085224561393261,-0.09920501708984375,0.09,standard_langevin
70,standard_langevin lr=0.09,-0.00412999281543307,0.0023918493609049038,-0.0062265412184988045,-0.0020334444123673353,3.201002e-05,0.01907208003103733,0.011479987762868404,-0.10083824396133423,0.09,standard_langevin
71,standard_langevin lr=0.09,-0.004241536557674408,0.002360046059101262,-0.006310208137601324,-0.002172864977747493,3.3643395e-05,0.01900807023048401,0.011359968222677708,-0.10249056667089462,0.09,standard_langevin
72,standard_langevin lr=0.09,-0.0041999983135610815,0.0023434681058248164,-0.0062541386767500495,-0.002145857950372113,3.864815e-05,0.02089376002550125,0.011442351154983044,-0.10384980589151382,0.09,standard_langevin
73,standard_langevin lr=0.09,-0.004347552068065852,0.0024334779494310775,-0.006480589537802328,-0.0022145145983293755,3.8322945e-05,0.02237248234450817,0.011686894111335278,-0.10582597553730011,0.09,standard_langevin
74,standard_langevin lr=0.09,-0.004316858761012554,0.0025762070187371018,-0.006575003776071782,-0.0020587137459533262,3.8943585e-05,0.0220795925706625,0.012310772202908993,-0.10727106034755707,0.09,standard_langevin
75,standard_langevin lr=0.09,-0.004383949440671131,0.00267402246715101,-0.006727833476556384,-0.0020400654047858795,4.148588e-05,0.022588472813367844,0.012411276809871197,-0.1085919588804245,0.09,standard_langevin
76,standard_langevin lr=0.09,-0.004443362946039997,0.002672556673752341,-0.006785962157362534,-0.0021007637347174603,3.5368004e-05,0.02338845655322075,0.012331390753388405,-0.11036668717861176,0.09,standard_langevin
77,standard_langevin lr=0.09,-0.0044672716408967975,0.0026757165562028874,-0.006812640611307784,-0.0021219026704858107,3.556091e-05,0.02440912276506424,0.012502962723374367,-0.11200052499771118,0.09,standard_langevin
78,standard_langevin lr=0.09,-0.004403764692688128,0.002583801771133093,-0.006668566801738204,-0.0021389625836380523,3.275811e-05,0.024651754647493362,0.01308317482471466,-0.11382447183132172,0.09,standard_langevin
79,standard_langevin lr=0.09,-0.0044741392448486295,0.0025253748119703667,-0.006687727866155374,-0.0022605506235418853,3.668963e-05,0.025642184540629387,0.013866076245903969,-0.11492447555065155,0.09,standard_langevin
80,standard_langevin lr=0.09,-0.004587663401616737,0.002437549499038258,-0.006724269741937817,-0.0024510570612956565,3.4998182e-05,0.02717990055680275,0.014495809562504292,-0.1172017902135849,0.09,standard_langevin
0,modified_langevin lr=0.09,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.09,modified_langevin
1,modified_langevin lr=0.09,0.00017805641109589488,0.0002690586379611911,-5.778388343467879e-05,0.0004138967056264686,8.8832644e-07,0.0011380041250959039,0.00022958405315876007,-0.0005704304203391075,0.09,modified_langevin
2,modified_langevin lr=0.09,0.00035072080354439097,0.0003263691549137729,6.464562601501956e-05,0.0006367959810737624,1.8856626e-06,0.001239356235601008,0.0006893733516335487,-0.001844510086812079,0.09,modified_langevin
3,modified_langevin lr=0.09,0.0002172739437810378,0.0005418239823350401,-0.00025765571670455375,0.0006922036042666294,2.8147406e-06,0.0027772365137934685,0.00136787339579314,-0.0032806366216391325,0.09,modified_langevin
4,modified_langevin lr=0.09,0.0004764577781315893,0.0005481580317618407,-4.023921469740869e-06,0.0009569394777329194,3.8282415e-06,0.0030216583982110023,0.0016976218903437257,-0.004337746649980545,0.09,modified_langevin
5,modified_langevin lr=0.09,0.0007315452734474093,0.0011044115610163874,-0.00023651414217575593,0.0016996046890705744,6.2341464e-06,0.0033428422175347805,0.002630789065733552,-0.005598937161266804,0.09,modified_langevin
6,modified_langevin lr=0.09,0.0006510775303468109,0.000702382164186649,3.541241834734295e-05,0.0012667426423462788,4.9934033e-06,0.0034819371066987514,0.0024314038455486298,-0.007044284138828516,0.09,modified_langevin
7,modified_langevin lr=0.09,0.00021149500971660019,0.0007915904570707186,-0.00048236461864470013,0.0009053546380779004,4.7719004e-06,0.003531188704073429,0.001337662572041154,-0.008918936364352703,0.09,modified_langevin
8,modified_langevin lr=0.09,-5.348417325876653e-05,0.0006699840104476296,-0.0006407510514087074,0.0005337827048911744,5.667058e-06,0.0045493729412555695,0.0013520525535568595,-0.010317543521523476,0.09,modified_langevin
9,modified_langevin lr=0.09,-0.00027706674300134184,0.0006575220234464417,-0.0008534102079240879,0.0002992767219214042,7.434503e-06,0.004536979831755161,0.001088518649339676,-0.011815768666565418,0.09,modified_langevin
10,modified_langevin lr=0.09,-0.00024344490957446397,0.0006599205285069632,-0.0008218907568782136,0.00033500093772928567,8.562066e-06,0.004060393664985895,0.0016103994566947222,-0.013904285617172718,0.09,modified_langevin
11,modified_langevin lr=0.09,-0.00025007109506987036,0.0005361184180310768,-0.0007199996079390679,0.0002198574177993272,8.545465e-06,0.0038837254978716373,0.002049251226708293,-0.015769561752676964,0.09,modified_langevin
12,modified_langevin lr=0.09,-0.0002494141823262908,0.00046702152241415943,-0.0006587765957871036,0.00015994823113452204,7.9623815e-06,0.004764437675476074,0.0023509191814810038,-0.016885066404938698,0.09,modified_langevin
13,modified_langevin lr=0.09,-0.0007645030738785863,0.0005351194614662257,-0.0012335559627118377,-0.0002954501850453349,7.97892e-06,0.005831234622746706,0.0022088552359491587,-0.018666427582502365,0.09,modified_langevin
14,modified_langevin lr=0.09,-0.0008547717239707709,0.000823817188597648,-0.0015768793279877162,-0.0001326641199538254,7.890791e-06,0.005812343209981918,0.0017451855819672346,-0.020449083298444748,0.09,modified_langevin
15,modified_langevin lr=0.09,-0.0011379998293705284,0.0005881936050331227,-0.0016535742562061406,-0.0006224254025349163,7.658756e-06,0.005965912248939276,0.0011718606110662222,-0.021470358595252037,0.09,modified_langevin
16,modified_langevin lr=0.09,-0.0010261191753670573,0.0005815252038948518,-0.0015358484908900762,-0.0005163898598440382,9.711374e-06,0.006982850842177868,0.0014105206355452538,-0.023135537281632423,0.09,modified_langevin
17,modified_langevin lr=0.09,-0.0014474830706603826,0.0011527983189960538,-0.0024579553496644666,-0.0004370107916562985,1.30689305e-05,0.006464472506195307,0.0009403952280990779,-0.024601558223366737,0.09,modified_langevin
18,modified_langevin lr=0.09,-0.0011677888105623424,0.001017004253734166,-0.0020592323433067097,-0.000276345277817975,1.3136355e-05,0.0067045302130281925,0.0013325894251465797,-0.025047147646546364,0.09,modified_langevin
