step,method,mean,variance,mean_error_to_sgd,variance_error_to_sgd
50,hist_standard_langevin,-0.061499999999999944,0.15384615384615372,0.0,0.0
50,hist_drift_corrected_langevin,-0.061499999999999944,0.14615384615384602,0.0,0.0
50,hist_exact_sgd,-0.04849999999999993,0.1076923076923076,0.0,0.0
50,hist_standard_langevin,-0.04849999999999993,0.09230769230769223,0.0,0.0
50,hist_drift_corrected_langevin,-0.04849999999999993,0.12307692307692296,0.0,0.0
50,hist_exact_sgd,-0.03549999999999992,0.14615384615384602,0.0,0.0
50,hist_standard_langevin,-0.03549999999999992,0.15384615384615372,0.0,0.0
50,hist_drift_corrected_langevin,-0.03549999999999992,0.09230769230769223,0.0,0.0
50,hist_exact_sgd,-0.02249999999999991,0.09999999999999991,0.0,0.0
50,hist_standard_langevin,-0.02249999999999991,0.1153846153846153,0.0,0.0
50,hist_drift_corrected_langevin,-0.02249999999999991,0.1076923076923076,0.0,0.0
50,hist_exact_sgd,-0.009499999999999897,0.09230769230769223,0.0,0.0
50,hist_standard_langevin,-0.009499999999999897,0.13076923076923064,0.0,0.0
50,hist_drift_corrected_langevin,-0.009499999999999897,0.08461538461538454,0.0,0.0
50,hist_exact_sgd,0.0035000000000000586,0.12307692307692403,0.0,0.0
50,hist_standard_langevin,0.0035000000000000586,0.15384615384615502,0.0,0.0
50,hist_drift_corrected_langevin,0.0035000000000000586,0.06923076923076976,0.0,0.0
50,hist_exact_sgd,0.016500000000000015,0.12307692307692296,0.0,0.0
50,hist_standard_langevin,0.016500000000000015,0.15384615384615372,0.0,0.0
50,hist_drift_corrected_langevin,0.016500000000000015,0.1076923076923076,0.0,0.0
50,hist_exact_sgd,0.029500000000000026,0.19230769230769212,0.0,0.0
50,hist_standard_langevin,0.029500000000000026,0.08461538461538454,0.0,0.0
50,hist_drift_corrected_langevin,0.029500000000000026,0.07692307692307686,0.0,0.0
50,hist_exact_sgd,0.04250000000000004,0.13846153846153833,0.0,0.0
50,hist_standard_langevin,0.04250000000000004,0.09999999999999991,0.0,0.0
50,hist_drift_corrected_langevin,0.04250000000000004,0.12307692307692296,0.0,0.0
50,hist_exact_sgd,0.05550000000000005,0.15384615384615372,0.0,0.0
50,hist_standard_langevin,0.05550000000000005,0.09999999999999991,0.0,0.0
50,hist_drift_corrected_langevin,0.05550000000000005,0.12307692307692296,0.0,0.0
50,hist_exact_sgd,0.06850000000000006,0.1076923076923076,0.0,0.0
50,hist_standard_langevin,0.06850000000000006,0.12307692307692296,0.0,0.0
50,hist_drift_corrected_langevin,0.06850000000000006,0.12307692307692296,0.0,0.0
50,hist_exact_sgd,0.08150000000000007,0.18461538461538446,0.0,0.0
50,hist_standard_langevin,0.08150000000000007,0.06923076923076917,0.0,0.0
50,hist_drift_corrected_langevin,0.08150000000000007,0.12307692307692296,0.0,0.0
50,hist_exact_sgd,0.09450000000000008,0.13076923076923064,0.0,0.0
50,hist_standard_langevin,0.09450000000000008,0.13076923076923064,0.0,0.0
50,hist_drift_corrected_langevin,0.09450000000000008,0.1153846153846153,0.0,0.0
50,hist_exact_sgd,0.10750000000000004,0.10000000000000075,0.0,0.0
50,hist_standard_langevin,0.10750000000000004,0.11538461538461627,0.0,0.0
50,hist_drift_corrected_langevin,0.10750000000000004,0.12307692307692403,0.0,0.0
50,hist_exact_sgd,0.12050000000000005,0.0769230769230762,0.0,0.0
50,hist_standard_langevin,0.12050000000000005,0.10769230769230667,0.0,0.0
50,hist_drift_corrected_langevin,0.12050000000000005,0.06923076923076858,0.0,0.0
50,hist_exact_sgd,0.13350000000000006,0.13846153846153952,0.0,0.0
50,hist_standard_langevin,0.13350000000000006,0.11538461538461627,0.0,0.0
50,hist_drift_corrected_langevin,0.13350000000000006,0.17692307692307827,0.0,0.0
50,hist_exact_sgd,0.14650000000000007,0.12307692307692192,0.0,0.0
50,hist_standard_langevin,0.14650000000000007,0.09999999999999906,0.0,0.0
50,hist_drift_corrected_langevin,0.14650000000000007,0.1153846153846143,0.0,0.0
50,hist_exact_sgd,0.1595000000000001,0.12307692307692403,0.0,0.0
50,hist_standard_langevin,0.1595000000000001,0.14615384615384727,0.0,0.0
50,hist_drift_corrected_langevin,0.1595000000000001,0.10000000000000075,0.0,0.0
50,hist_exact_sgd,0.1725000000000001,0.053846153846153336,0.0,0.0
50,hist_standard_langevin,0.1725000000000001,0.09230769230769144,0.0,0.0
50,hist_drift_corrected_langevin,0.1725000000000001,0.08461538461538383,0.0,0.0
50,hist_exact_sgd,0.1855000000000001,0.09230769230769302,0.0,0.0
50,hist_standard_langevin,0.1855000000000001,0.07692307692307751,0.0,0.0
50,hist_drift_corrected_langevin,0.1855000000000001,0.09230769230769302,0.0,0.0
50,hist_exact_sgd,0.19850000000000012,0.08461538461538383,0.0,0.0
50,hist_standard_langevin,0.19850000000000012,0.0769230769230762,0.0,0.0
50,hist_drift_corrected_langevin,0.19850000000000012,0.08461538461538383,0.0,0.0
50,hist_exact_sgd,0.21150000000000013,0.06923076923076976,0.0,0.0
50,hist_standard_langevin,0.21150000000000013,0.11538461538461627,0.0,0.0
50,hist_drift_corrected_langevin,0.21150000000000013,0.04615384615384651,0.0,0.0
50,hist_exact_sgd,0.22450000000000003,0.05384615384615425,0.0,0.0
50,hist_standard_langevin,0.22450000000000003,0.05384615384615425,0.0,0.0
50,hist_drift_corrected_langevin,0.22450000000000003,0.07692307692307751,0.0,0.0
50,hist_exact_sgd,0.23750000000000004,0.09230769230769144,0.0,0.0
50,hist_standard_langevin,0.23750000000000004,0.053846153846153336,0.0,0.0
50,hist_drift_corrected_langevin,0.23750000000000004,0.06153846153846096,0.0,0.0
50,hist_exact_sgd,0.25050000000000006,0.038461538461538755,0.0,0.0
50,hist_standard_langevin,0.25050000000000006,0.038461538461538755,0.0,0.0
50,hist_drift_corrected_langevin,0.25050000000000006,0.05384615384615425,0.0,0.0
50,hist_exact_sgd,0.26350000000000007,0.00769230769230762,0.0,0.0
50,hist_standard_langevin,0.26350000000000007,0.04615384615384572,0.0,0.0
50,hist_drift_corrected_langevin,0.26350000000000007,0.0384615384615381,0.0,0.0
50,hist_exact_sgd,0.2765000000000001,0.04615384615384651,0.0,0.0
50,hist_standard_langevin,0.2765000000000001,0.0,0.0,0.0
50,hist_drift_corrected_langevin,0.2765000000000001,0.030769230769231007,0.0,0.0
50,hist_exact_sgd,0.2895000000000001,0.01538461538461524,0.0,0.0
50,hist_standard_langevin,0.2895000000000001,0.03076923076923048,0.0,0.0
50,hist_drift_corrected_langevin,0.2895000000000001,0.0384615384615381,0.0,0.0
50,hist_exact_sgd,0.3025000000000001,0.030769230769231007,0.0,0.0
50,hist_standard_langevin,0.3025000000000001,0.023076923076923255,0.0,0.0
50,hist_drift_corrected_langevin,0.3025000000000001,0.030769230769231007,0.0,0.0
50,hist_exact_sgd,0.3155000000000001,0.0,0.0,0.0
50,hist_standard_langevin,0.3155000000000001,0.0,0.0,0.0
50,hist_drift_corrected_langevin,0.3155000000000001,0.00769230769230762,0.0,0.0
50,hist_exact_sgd,0.3285000000000001,0.007692307692307752,0.0,0.0
50,hist_standard_langevin,0.3285000000000001,0.007692307692307752,0.0,0.0
50,hist_drift_corrected_langevin,0.3285000000000001,0.0,0.0,0.0
50,hist_exact_sgd,0.34150000000000014,0.00769230769230762,0.0,0.0
50,hist_standard_langevin,0.34150000000000014,0.0,0.0,0.0
50,hist_drift_corrected_langevin,0.34150000000000014,0.00769230769230762,0.0,0.0
50,hist_exact_sgd,0.35450000000000015,0.023076923076923255,0.0,0.0
50,hist_standard_langevin,0.35450000000000015,0.007692307692307752,0.0,0.0
50,hist_drift_corrected_langevin,0.35450000000000015,0.0,0.0,0.0
50,hist_exact_sgd,0.36750000000000005,0.007692307692307752,0.0,0.0
50,hist_standard_langevin,0.36750000000000005,0.0,0.0,0.0
50,hist_drift_corrected_langevin,0.36750000000000005,0.0,0.0,0.0
50,hist_exact_sgd,0.38050000000000006,0.01538461538461524,0.0,0.0
50,hist_standard_langevin,0.38050000000000006,0.00769230769230762,0.0,0.0
50,hist_drift_corrected_langevin,0.38050000000000006,0.0,0.0,0.0
50,hist_exact_sgd,0.39350000000000007,0.0,0.0,0.0
50,hist_standard_langevin,0.39350000000000007,0.0,0.0,0.0
50,hist_drift_corrected_langevin,0.39350000000000007,0.0,0.0,0.0
